Date,Price,Open,High,Low,Vol.,Change %
04/10/21,"3,961.00","3,961.00","3,961.00","3,961.00",,-0.78%
01/10/21,"3,992.00","3,992.00","3,992.00","3,992.00",,-0.52%
30/09/21,"4,013.00","4,013.00","4,013.00","4,013.00",,-0.59%
29/09/21,"4,037.00","4,037.00","4,037.00","4,037.00",,0.17%
28/09/21,"4,030.00","4,030.00","4,030.00","4,030.00",,0.25%
27/09/21,"4,020.00","4,020.00","4,020.00","4,020.00",,0.20%
24/09/21,"4,012.00","4,012.00","4,012.00","4,012.00",,0.45%
23/09/21,"3,994.00","3,994.00","3,994.00","3,994.00",,0.83%
22/09/21,"3,961.00","3,961.00","3,961.00","3,961.00",,0.79%
21/09/21,"3,930.00","3,930.00","3,930.00","3,930.00",,0.36%
20/09/21,"3,916.00","3,916.00","3,916.00","3,916.00",,0.31%
17/09/21,"3,904.00","3,904.00","3,904.00","3,904.00",,1.35%
16/09/21,"3,852.00","3,852.00","3,852.00","3,852.00",,1.37%
15/09/21,"3,800.00","3,800.00","3,800.00","3,800.00",,1.17%
14/09/21,"3,756.00","3,756.00","3,756.00","3,756.00",,1.68%
13/09/21,"3,694.00","3,694.00","3,694.00","3,694.00",,2.75%
10/09/21,"3,595.00","3,595.00","3,595.00","3,595.00",,2.42%
09/09/21,"3,510.00","3,510.00","3,510.00","3,510.00",,1.07%
08/09/21,"3,473.00","3,473.00","3,473.00","3,473.00",,-0.66%
07/09/21,"3,496.00","3,496.00","3,496.00","3,496.00",,-1.35%
06/09/21,"3,544.00","3,544.00","3,544.00","3,544.00",,-1.69%
03/09/21,"3,605.00","3,605.00","3,605.00","3,605.00",,-1.21%
02/09/21,"3,649.00","3,649.00","3,649.00","3,649.00",,-1.54%
01/09/21,"3,706.00","3,706.00","3,706.00","3,706.00",,-1.98%
31/08/21,"3,781.00","3,781.00","3,781.00","3,781.00",,-2.40%
27/08/21,"3,874.00","3,874.00","3,874.00","3,874.00",,-0.95%
26/08/21,"3,911.00","3,911.00","3,911.00","3,911.00",,0.67%
25/08/21,"3,885.00","3,885.00","3,885.00","3,885.00",,1.01%
24/08/21,"3,846.00","3,846.00","3,846.00","3,846.00",,0.97%
23/08/21,"3,809.00","3,809.00","3,809.00","3,809.00",,0.63%
20/08/21,"3,785.00","3,785.00","3,785.00","3,785.00",,0.83%
19/08/21,"3,754.00","3,754.00","3,754.00","3,754.00",,1.27%
18/08/21,"3,707.00","3,707.00","3,707.00","3,707.00",,2.49%
17/08/21,"3,617.00","3,617.00","3,617.00","3,617.00",,0.92%
16/08/21,"3,584.00","3,584.00","3,584.00","3,584.00",,0.50%
13/08/21,"3,566.00","3,566.00","3,566.00","3,566.00",,0.45%
12/08/21,"3,550.00","3,550.00","3,550.00","3,550.00",,0.97%
11/08/21,"3,516.00","3,516.00","3,516.00","3,516.00",,1.15%
10/08/21,"3,476.00","3,476.00","3,476.00","3,476.00",,0.52%
09/08/21,"3,458.00","3,458.00","3,458.00","3,458.00",,0.26%
06/08/21,"3,449.00","3,449.00","3,449.00","3,449.00",,0.91%
05/08/21,"3,418.00","3,418.00","3,418.00","3,418.00",,1.79%
04/08/21,"3,358.00","3,358.00","3,358.00","3,358.00",,1.54%
03/08/21,"3,307.00","3,307.00","3,307.00","3,307.00",,0.52%
02/08/21,"3,290.00","3,290.00","3,290.00","3,290.00",,-0.42%
30/07/21,"3,304.00","3,304.00","3,304.00","3,304.00",,-1.14%
29/07/21,"3,342.00","3,342.00","3,342.00","3,342.00",,-1.82%
28/07/21,"3,404.00","3,404.00","3,404.00","3,404.00",,-1.82%
27/07/21,"3,467.00","3,467.00","3,467.00","3,467.00",,-1.31%
26/07/21,"3,513.00","3,513.00","3,513.00","3,513.00",,-0.43%
23/07/21,"3,528.00","3,528.00","3,528.00","3,528.00",,-0.90%
22/07/21,"3,560.00","3,560.00","3,560.00","3,560.00",,-0.48%
21/07/21,"3,577.00","3,577.00","3,577.00","3,577.00",,-0.64%
20/07/21,"3,600.00","3,600.00","3,600.00","3,600.00",,-0.63%
19/07/21,"3,623.00","3,623.00","3,623.00","3,623.00",,-0.33%
16/07/21,"3,635.00","3,635.00","3,635.00","3,635.00",,-1.97%
15/07/21,"3,708.00","3,708.00","3,708.00","3,708.00",,-3.64%
14/07/21,"3,848.00","3,848.00","3,848.00","3,848.00",,-3.07%
13/07/21,"3,970.00","3,970.00","3,970.00","3,970.00",,-2.46%
12/07/21,"4,070.00","4,070.00","4,070.00","4,070.00",,-0.76%
09/07/21,"4,101.00","4,101.00","4,101.00","4,101.00",,-0.65%
08/07/21,"4,128.00","4,128.00","4,128.00","4,128.00",,-0.53%
07/07/21,"4,150.00","4,150.00","4,150.00","4,150.00",,-0.24%
06/07/21,"4,160.00","4,160.00","4,160.00","4,160.00",,-1.91%
05/07/21,"4,241.00","4,241.00","4,241.00","4,241.00",,-0.66%
02/07/21,"4,269.00","4,269.00","4,269.00","4,269.00",,0.76%
01/07/21,"4,237.00","4,237.00","4,237.00","4,237.00",,2.86%
30/06/21,"4,119.00","4,119.00","4,119.00","4,119.00",,2.72%
29/06/21,"4,010.00","4,010.00","4,010.00","4,010.00",,4.78%
28/06/21,"3,827.00","3,827.00","3,827.00","3,827.00",,5.08%
25/06/21,"3,642.00","3,642.00","3,642.00","3,642.00",,3.61%
24/06/21,"3,515.00","3,515.00","3,515.00","3,515.00",,2.84%
23/06/21,"3,418.00","3,418.00","3,418.00","3,418.00",,-0.41%
22/06/21,"3,432.00","3,432.00","3,432.00","3,432.00",,-2.08%
21/06/21,"3,505.00","3,505.00","3,505.00","3,505.00",,-1.10%
18/06/21,"3,544.00","3,544.00","3,544.00","3,544.00",,-0.39%
17/06/21,"3,558.00","3,558.00","3,558.00","3,558.00",,1.11%
16/06/21,"3,519.00","3,519.00","3,519.00","3,519.00",,3.29%
15/06/21,"3,407.00","3,407.00","3,407.00","3,407.00",,1.91%
14/06/21,"3,343.00","3,343.00","3,343.00","3,343.00",,1.24%
11/06/21,"3,302.00","3,302.00","3,302.00","3,302.00",,3.06%
10/06/21,"3,204.00","3,204.00","3,204.00","3,204.00",,4.54%
09/06/21,"3,065.00","3,065.00","3,065.00","3,065.00",,2.41%
08/06/21,"2,993.00","2,993.00","2,993.00","2,993.00",,1.32%
07/06/21,"2,954.00","2,954.00","2,954.00","2,954.00",,0.72%
04/06/21,"2,933.00","2,933.00","2,933.00","2,933.00",,1.28%
03/06/21,"2,896.00","2,896.00","2,896.00","2,896.00",,1.44%
02/06/21,"2,855.00","2,855.00","2,855.00","2,855.00",,1.93%
01/06/21,"2,801.00","2,801.00","2,801.00","2,801.00",,1.49%
28/05/21,"2,760.00","2,760.00","2,760.00","2,760.00",,0.91%
27/05/21,"2,735.00","2,735.00","2,735.00","2,735.00",,-1.16%
26/05/21,"2,767.00","2,767.00","2,767.00","2,767.00",,-1.50%
25/05/21,"2,809.00","2,809.00","2,809.00","2,809.00",,-1.09%
24/05/21,"2,840.00","2,840.00","2,840.00","2,840.00",,-0.53%
21/05/21,"2,855.00","2,855.00","2,855.00","2,855.00",,-0.52%
20/05/21,"2,870.00","2,870.00","2,870.00","2,870.00",,0.46%
19/05/21,"2,857.00","2,857.00","2,857.00","2,857.00",,0.11%
18/05/21,"2,854.00","2,854.00","2,854.00","2,854.00",,-1.89%
17/05/21,"2,909.00","2,909.00","2,909.00","2,909.00",,-1.76%
14/05/21,"2,961.00","2,961.00","2,961.00","2,961.00",,-1.86%
13/05/21,"3,017.00","3,017.00","3,017.00","3,017.00",,-1.63%
12/05/21,"3,067.00","3,067.00","3,067.00","3,067.00",,-0.49%
11/05/21,"3,082.00","3,082.00","3,082.00","3,082.00",,2.26%
10/05/21,"3,014.00","3,014.00","3,014.00","3,014.00",,2.00%
07/05/21,"2,955.00","2,955.00","2,955.00","2,955.00",,1.58%
06/05/21,"2,909.00","2,909.00","2,909.00","2,909.00",,2.14%
05/05/21,"2,848.00","2,848.00","2,848.00","2,848.00",,4.55%
04/05/21,"2,724.00","2,724.00","2,724.00","2,724.00",,1.95%
30/04/21,"2,672.00","2,672.00","2,672.00","2,672.00",,1.10%
29/04/21,"2,643.00","2,643.00","2,643.00","2,643.00",,2.28%
28/04/21,"2,584.00","2,584.00","2,584.00","2,584.00",,1.33%
27/04/21,"2,550.00","2,550.00","2,550.00","2,550.00",,-1.39%
26/04/21,"2,586.00","2,586.00","2,586.00","2,586.00",,-1.67%
23/04/21,"2,630.00","2,630.00","2,630.00","2,630.00",,-2.08%
22/04/21,"2,686.00","2,686.00","2,686.00","2,686.00",,-0.15%
21/04/21,"2,690.00","2,690.00","2,690.00","2,690.00",,5.20%
20/04/21,"2,557.00","2,557.00","2,557.00","2,557.00",,4.75%
19/04/21,"2,441.00","2,441.00","2,441.00","2,441.00",,4.01%
16/04/21,"2,347.00","2,347.00","2,347.00","2,347.00",,5.06%
15/04/21,"2,234.00","2,234.00","2,234.00","2,234.00",,10.76%
14/04/21,"2,017.00","2,017.00","2,017.00","2,017.00",,6.27%
13/04/21,"1,898.00","1,898.00","1,898.00","1,898.00",,-1.56%
12/04/21,"1,928.00","1,928.00","1,928.00","1,928.00",,-3.74%
09/04/21,"2,003.00","2,003.00","2,003.00","2,003.00",,-7.27%
08/04/21,"2,160.00","2,160.00","2,160.00","2,160.00",,-8.40%
07/04/21,"2,358.00","2,358.00","2,358.00","2,358.00",,-3.00%
06/04/21,"2,431.00","2,431.00","2,431.00","2,431.00",,-2.13%
01/04/21,"2,484.00","2,484.00","2,484.00","2,484.00",,-3.57%
31/03/21,"2,576.00","2,576.00","2,576.00","2,576.00",,-5.40%
30/03/21,"2,723.00","2,723.00","2,723.00","2,723.00",,-3.17%
29/03/21,"2,812.00","2,812.00","2,812.00","2,812.00",,-0.53%
26/03/21,"2,827.00","2,827.00","2,827.00","2,827.00",,-0.25%
25/03/21,"2,834.00","2,834.00","2,834.00","2,834.00",,-0.84%
24/03/21,"2,858.00","2,858.00","2,858.00","2,858.00",,-4.19%
23/03/21,"2,983.00","2,983.00","2,983.00","2,983.00",,-2.45%
22/03/21,"3,058.00","3,058.00","3,058.00","3,058.00",,2.79%
19/03/21,"2,975.00","2,975.00","2,975.00","2,975.00",,5.42%
18/03/21,"2,822.00","2,822.00","2,822.00","2,822.00",,9.25%
17/03/21,"2,583.00","2,583.00","2,583.00","2,583.00",,8.90%
16/03/21,"2,372.00","2,372.00","2,372.00","2,372.00",,4.40%
15/03/21,"2,272.00","2,272.00","2,272.00","2,272.00",,1.34%
12/03/21,"2,242.00","2,242.00","2,242.00","2,242.00",,1.13%
11/03/21,"2,217.00","2,217.00","2,217.00","2,217.00",,-0.05%
10/03/21,"2,218.00","2,218.00","2,218.00","2,218.00",,-0.89%
09/03/21,"2,238.00","2,238.00","2,238.00","2,238.00",,-0.89%
08/03/21,"2,258.00","2,258.00","2,258.00","2,258.00",,0.76%
05/03/21,"2,241.00","2,241.00","2,241.00","2,241.00",,1.31%
04/03/21,"2,212.00","2,212.00","2,212.00","2,212.00",,2.36%
03/03/21,"2,161.00","2,161.00","2,161.00","2,161.00",,2.90%
02/03/21,"2,100.00","2,100.00","2,100.00","2,100.00",,0.67%
01/03/21,"2,086.00","2,086.00","2,086.00","2,086.00",,-2.52%
26/02/21,"2,140.00","2,140.00","2,140.00","2,140.00",,-3.08%
25/02/21,"2,208.00","2,208.00","2,208.00","2,208.00",,-2.99%
24/02/21,"2,276.00","2,276.00","2,276.00","2,276.00",,-1.30%
23/02/21,"2,306.00","2,306.00","2,306.00","2,306.00",,-0.65%
22/02/21,"2,321.00","2,321.00","2,321.00","2,321.00",,-0.47%
19/02/21,"2,332.00","2,332.00","2,332.00","2,332.00",,-5.63%
18/02/21,"2,471.00","2,471.00","2,471.00","2,471.00",,-1.87%
17/02/21,"2,518.00","2,518.00","2,518.00","2,518.00",,15.93%
16/02/21,"2,172.00","2,172.00","2,172.00","2,172.00",,8.76%
15/02/21,"1,997.00","1,997.00","1,997.00","1,997.00",,2.73%
12/02/21,"1,944.00","1,944.00","1,944.00","1,944.00",,3.90%
11/02/21,"1,871.00","1,871.00","1,871.00","1,871.00",,4.12%
10/02/21,"1,797.00","1,797.00","1,797.00","1,797.00",,3.28%
09/02/21,"1,740.00","1,740.00","1,740.00","1,740.00",,3.02%
08/02/21,"1,689.00","1,689.00","1,689.00","1,689.00",,1.62%
05/02/21,"1,662.00","1,662.00","1,662.00","1,662.00",,2.03%
04/02/21,"1,629.00","1,629.00","1,629.00","1,629.00",,0.37%
03/02/21,"1,623.00","1,623.00","1,623.00","1,623.00",,-0.06%
02/02/21,"1,624.00","1,624.00","1,624.00","1,624.00",,-0.37%
01/02/21,"1,630.00","1,630.00","1,630.00","1,630.00",,-0.18%
29/01/21,"1,633.00","1,633.00","1,633.00","1,633.00",,0.12%
28/01/21,"1,631.00","1,631.00","1,631.00","1,631.00",,-0.85%
27/01/21,"1,645.00","1,645.00","1,645.00","1,645.00",,-0.90%
26/01/21,"1,660.00","1,660.00","1,660.00","1,660.00",,-0.30%
25/01/21,"1,665.00","1,665.00","1,665.00","1,665.00",,0.36%
22/01/21,"1,659.00","1,659.00","1,659.00","1,659.00",,1.22%
21/01/21,"1,639.00","1,639.00","1,639.00","1,639.00",,1.36%
20/01/21,"1,617.00","1,617.00","1,617.00","1,617.00",,0.31%
19/01/21,"1,612.00","1,612.00","1,612.00","1,612.00",,-0.37%
18/01/21,"1,618.00","1,618.00","1,618.00","1,618.00",,0.12%
15/01/21,"1,616.00","1,616.00","1,616.00","1,616.00",,-0.12%
14/01/21,"1,618.00","1,618.00","1,618.00","1,618.00",,-1.64%
13/01/21,"1,645.00","1,645.00","1,645.00","1,645.00",,0.00%
12/01/21,"1,645.00","1,645.00","1,645.00","1,645.00",,1.54%
11/01/21,"1,620.00","1,620.00","1,620.00","1,620.00",,3.91%
08/01/21,"1,559.00","1,559.00","1,559.00","1,559.00",,3.66%
07/01/21,"1,504.00","1,504.00","1,504.00","1,504.00",,2.80%
06/01/21,"1,463.00","1,463.00","1,463.00","1,463.00",,2.88%
05/01/21,"1,422.00","1,422.00","1,422.00","1,422.00",,4.25%
04/01/21,"1,364.00","1,364.00","1,364.00","1,364.00",,2.94%
24/12/20,"1,325.00","1,325.00","1,325.00","1,325.00",,-0.60%
23/12/20,"1,333.00","1,333.00","1,333.00","1,333.00",,-1.41%
22/12/20,"1,352.00","1,352.00","1,352.00","1,352.00",,-1.82%
21/12/20,"1,377.00","1,377.00","1,377.00","1,377.00",,-1.78%
18/12/20,"1,402.00","1,402.00","1,402.00","1,402.00",,-2.16%
17/12/20,"1,433.00","1,433.00","1,433.00","1,433.00",,-2.25%
16/12/20,"1,466.00","1,466.00","1,466.00","1,466.00",,-1.68%
15/12/20,"1,491.00","1,491.00","1,491.00","1,491.00",,0.40%
14/12/20,"1,485.00","1,485.00","1,485.00","1,485.00",,1.37%
11/12/20,"1,465.00","1,465.00","1,465.00","1,465.00",,2.66%
10/12/20,"1,427.00","1,427.00","1,427.00","1,427.00",,2.81%
09/12/20,"1,388.00","1,388.00","1,388.00","1,388.00",,3.27%
08/12/20,"1,344.00","1,344.00","1,344.00","1,344.00",,1.43%
07/12/20,"1,325.00","1,325.00","1,325.00","1,325.00",,-0.45%
04/12/20,"1,331.00","1,331.00","1,331.00","1,331.00",,-1.04%
03/12/20,"1,345.00","1,345.00","1,345.00","1,345.00",,-2.47%
02/12/20,"1,379.00","1,379.00","1,379.00","1,379.00",,-2.20%
01/12/20,"1,410.00","1,410.00","1,410.00","1,410.00",,-1.19%
30/11/20,"1,427.00","1,427.00","1,427.00","1,427.00",,-0.14%
27/11/20,"1,429.00","1,429.00","1,429.00","1,429.00",,0.21%
26/11/20,"1,426.00","1,426.00","1,426.00","1,426.00",,0.92%
25/11/20,"1,413.00","1,413.00","1,413.00","1,413.00",,1.07%
24/11/20,"1,398.00","1,398.00","1,398.00","1,398.00",,1.01%
23/11/20,"1,384.00","1,384.00","1,384.00","1,384.00",,2.29%
20/11/20,"1,353.00","1,353.00","1,353.00","1,353.00",,2.04%
19/11/20,"1,326.00","1,326.00","1,326.00","1,326.00",,2.71%
18/11/20,"1,291.00","1,291.00","1,291.00","1,291.00",,3.12%
17/11/20,"1,252.00","1,252.00","1,252.00","1,252.00",,3.13%
16/11/20,"1,214.00","1,214.00","1,214.00","1,214.00",,1.34%
13/11/20,"1,198.00","1,198.00","1,198.00","1,198.00",,1.78%
12/11/20,"1,177.00","1,177.00","1,177.00","1,177.00",,1.03%
11/11/20,"1,165.00","1,165.00","1,165.00","1,165.00",,-0.43%
10/11/20,"1,170.00","1,170.00","1,170.00","1,170.00",,-0.93%
09/11/20,"1,181.00","1,181.00","1,181.00","1,181.00",,-0.76%
06/11/20,"1,190.00","1,190.00","1,190.00","1,190.00",,-1.57%
05/11/20,"1,209.00","1,209.00","1,209.00","1,209.00",,-1.79%
04/11/20,"1,231.00","1,231.00","1,231.00","1,231.00",,-1.52%
03/11/20,"1,250.00","1,250.00","1,250.00","1,250.00",,-1.96%
02/11/20,"1,275.00","1,275.00","1,275.00","1,275.00",,-1.09%
30/10/20,"1,289.00","1,289.00","1,289.00","1,289.00",,-0.62%
29/10/20,"1,297.00","1,297.00","1,297.00","1,297.00",,-0.23%
28/10/20,"1,300.00","1,300.00","1,300.00","1,300.00",,0.39%
27/10/20,"1,295.00","1,295.00","1,295.00","1,295.00",,0.31%
26/10/20,"1,291.00","1,291.00","1,291.00","1,291.00",,1.33%
23/10/20,"1,274.00","1,274.00","1,274.00","1,274.00",,1.51%
22/10/20,"1,255.00","1,255.00","1,255.00","1,255.00",,-0.16%
21/10/20,"1,257.00","1,257.00","1,257.00","1,257.00",,-1.26%
20/10/20,"1,273.00","1,273.00","1,273.00","1,273.00",,-1.93%
19/10/20,"1,298.00","1,298.00","1,298.00","1,298.00",,-1.89%
16/10/20,"1,323.00","1,323.00","1,323.00","1,323.00",,-3.08%
15/10/20,"1,365.00","1,365.00","1,365.00","1,365.00",,-3.40%
14/10/20,"1,413.00","1,413.00","1,413.00","1,413.00",,-1.60%
13/10/20,"1,436.00","1,436.00","1,436.00","1,436.00",,-0.49%
12/10/20,"1,443.00","1,443.00","1,443.00","1,443.00",,0.28%
09/10/20,"1,439.00","1,439.00","1,439.00","1,439.00",,0.77%
08/10/20,"1,428.00","1,428.00","1,428.00","1,428.00",,1.28%
07/10/20,"1,410.00","1,410.00","1,410.00","1,410.00",,1.15%
06/10/20,"1,394.00","1,394.00","1,394.00","1,394.00",,0.80%
05/10/20,"1,383.00","1,383.00","1,383.00","1,383.00",,0.73%
02/10/20,"1,373.00","1,373.00","1,373.00","1,373.00",,0.66%
01/10/20,"1,364.00","1,364.00","1,364.00","1,364.00",,-0.73%
30/09/20,"1,374.00","1,374.00","1,374.00","1,374.00",,-1.22%
29/09/20,"1,391.00","1,391.00","1,391.00","1,391.00",,0.07%
28/09/20,"1,390.00","1,390.00","1,390.00","1,390.00",,0.72%
25/09/20,"1,380.00","1,380.00","1,380.00","1,380.00",,1.40%
24/09/20,"1,361.00","1,361.00","1,361.00","1,361.00",,1.64%
23/09/20,"1,339.00","1,339.00","1,339.00","1,339.00",,0.98%
22/09/20,"1,326.00","1,326.00","1,326.00","1,326.00",,0.38%
21/09/20,"1,321.00","1,321.00","1,321.00","1,321.00",,0.46%
18/09/20,"1,315.00","1,315.00","1,315.00","1,315.00",,0.77%
17/09/20,"1,305.00","1,305.00","1,305.00","1,305.00",,0.46%
16/09/20,"1,299.00","1,299.00","1,299.00","1,299.00",,0.23%
15/09/20,"1,296.00","1,296.00","1,296.00","1,296.00",,-0.31%
14/09/20,"1,300.00","1,300.00","1,300.00","1,300.00",,-0.99%
11/09/20,"1,313.00","1,313.00","1,313.00","1,313.00",,-1.80%
10/09/20,"1,337.00","1,337.00","1,337.00","1,337.00",,-2.41%
09/09/20,"1,370.00","1,370.00","1,370.00","1,370.00",,-3.11%
08/09/20,"1,414.00","1,414.00","1,414.00","1,414.00",,-2.42%
07/09/20,"1,449.00","1,449.00","1,449.00","1,449.00",,-1.63%
04/09/20,"1,473.00","1,473.00","1,473.00","1,473.00",,-2.77%
03/09/20,"1,515.00","1,515.00","1,515.00","1,515.00",,-3.38%
02/09/20,"1,568.00","1,568.00","1,568.00","1,568.00",,-2.24%
01/09/20,"1,604.00","1,604.00","1,604.00","1,604.00",,-0.80%
28/08/20,"1,617.00","1,617.00","1,617.00","1,617.00",,-0.12%
27/08/20,"1,619.00","1,619.00","1,619.00","1,619.00",,0.19%
26/08/20,"1,616.00","1,616.00","1,616.00","1,616.00",,-0.80%
25/08/20,"1,629.00","1,629.00","1,629.00","1,629.00",,-0.18%
24/08/20,"1,632.00","1,632.00","1,632.00","1,632.00",,-1.27%
21/08/20,"1,653.00","1,653.00","1,653.00","1,653.00",,-2.76%
20/08/20,"1,700.00","1,700.00","1,700.00","1,700.00",,-3.24%
19/08/20,"1,757.00","1,757.00","1,757.00","1,757.00",,-2.28%
18/08/20,"1,798.00","1,798.00","1,798.00","1,798.00",,-1.15%
17/08/20,"1,819.00","1,819.00","1,819.00","1,819.00",,-0.27%
14/08/20,"1,824.00","1,824.00","1,824.00","1,824.00",,1.50%
13/08/20,"1,797.00","1,797.00","1,797.00","1,797.00",,2.86%
12/08/20,"1,747.00","1,747.00","1,747.00","1,747.00",,4.55%
11/08/20,"1,671.00","1,671.00","1,671.00","1,671.00",,4.44%
10/08/20,"1,600.00","1,600.00","1,600.00","1,600.00",,2.37%
07/08/20,"1,563.00","1,563.00","1,563.00","1,563.00",,4.62%
06/08/20,"1,494.00","1,494.00","1,494.00","1,494.00",,5.96%
05/08/20,"1,410.00","1,410.00","1,410.00","1,410.00",,7.14%
04/08/20,"1,316.00","1,316.00","1,316.00","1,316.00",,4.94%
03/08/20,"1,254.00","1,254.00","1,254.00","1,254.00",,2.20%
31/07/20,"1,227.00","1,227.00","1,227.00","1,227.00",,2.00%
30/07/20,"1,203.00","1,203.00","1,203.00","1,203.00",,3.17%
29/07/20,"1,166.00","1,166.00","1,166.00","1,166.00",,2.64%
28/07/20,"1,136.00","1,136.00","1,136.00","1,136.00",,-2.15%
27/07/20,"1,161.00","1,161.00","1,161.00","1,161.00",,-3.09%
24/07/20,"1,198.00","1,198.00","1,198.00","1,198.00",,-5.15%
23/07/20,"1,263.00","1,263.00","1,263.00","1,263.00",,-5.39%
22/07/20,"1,335.00","1,335.00","1,335.00","1,335.00",,-5.65%
21/07/20,"1,415.00","1,415.00","1,415.00","1,415.00",,-3.41%
20/07/20,"1,465.00","1,465.00","1,465.00","1,465.00",,-2.59%
17/07/20,"1,504.00","1,504.00","1,504.00","1,504.00",,-2.59%
16/07/20,"1,544.00","1,544.00","1,544.00","1,544.00",,-2.22%
15/07/20,"1,579.00","1,579.00","1,579.00","1,579.00",,-1.13%
14/07/20,"1,597.00","1,597.00","1,597.00","1,597.00",,0.00%
13/07/20,"1,597.00","1,597.00","1,597.00","1,597.00",,0.63%
10/07/20,"1,587.00","1,587.00","1,587.00","1,587.00",,1.93%
09/07/20,"1,557.00","1,557.00","1,557.00","1,557.00",,2.64%
08/07/20,"1,517.00","1,517.00","1,517.00","1,517.00",,4.12%
07/07/20,"1,457.00","1,457.00","1,457.00","1,457.00",,5.89%
06/07/20,"1,376.00","1,376.00","1,376.00","1,376.00",,4.56%
03/07/20,"1,316.00","1,316.00","1,316.00","1,316.00",,4.69%
02/07/20,"1,257.00","1,257.00","1,257.00","1,257.00",,0.16%
01/07/20,"1,255.00","1,255.00","1,255.00","1,255.00",,-0.16%
30/06/20,"1,257.00","1,257.00","1,257.00","1,257.00",,0.08%
29/06/20,"1,256.00","1,256.00","1,256.00","1,256.00",,0.00%
26/06/20,"1,256.00","1,256.00","1,256.00","1,256.00",,0.24%
25/06/20,"1,253.00","1,253.00","1,253.00","1,253.00",,0.64%
24/06/20,"1,245.00","1,245.00","1,245.00","1,245.00",,1.88%
23/06/20,"1,222.00","1,222.00","1,222.00","1,222.00",,1.50%
22/06/20,"1,204.00","1,204.00","1,204.00","1,204.00",,2.21%
19/06/20,"1,178.00","1,178.00","1,178.00","1,178.00",,5.46%
18/06/20,"1,117.00","1,117.00","1,117.00","1,117.00",,9.62%
17/06/20,"1,019.00","1,019.00","1,019.00","1,019.00",,7.38%
16/06/20,949,949,949,949,,7.35%
15/06/20,884,884,884,884,,3.76%
12/06/20,852,852,852,852,,3.78%
11/06/20,821,821,821,821,,3.14%
10/06/20,796,796,796,796,,-0.38%
09/06/20,799,799,799,799,,-1.24%
08/06/20,809,809,809,809,,-0.61%
05/06/20,814,814,814,814,,-0.12%
04/06/20,815,815,815,815,,0.74%
03/06/20,809,809,809,809,,1.76%
02/06/20,795,795,795,795,,2.32%
01/06/20,777,777,777,777,,3.05%
29/05/20,754,754,754,754,,4.72%
28/05/20,720,720,720,720,,4.50%
27/05/20,689,689,689,689,,5.03%
26/05/20,656,656,656,656,,3.31%
22/05/20,635,635,635,635,,1.93%
21/05/20,623,623,623,623,,2.64%
20/05/20,607,607,607,607,,1.34%
19/05/20,599,599,599,599,,0.00%
18/05/20,599,599,599,599,,-0.66%
15/05/20,603,603,603,603,,-1.79%
14/05/20,614,614,614,614,,-2.23%
13/05/20,628,628,628,628,,-2.64%
12/05/20,645,645,645,645,,-1.98%
11/05/20,658,658,658,658,,-1.35%
07/05/20,667,667,667,667,,-1.62%
06/05/20,678,678,678,678,,-2.02%
05/05/20,692,692,692,692,,-1.42%
04/05/20,702,702,702,702,,-0.28%
01/05/20,704,704,704,704,,-0.98%
30/04/20,711,711,711,711,,-1.25%
29/04/20,720,720,720,720,,-1.50%
28/04/20,731,731,731,731,,-1.35%
27/04/20,741,741,741,741,,-0.80%
24/04/20,747,747,747,747,,-1.58%
23/04/20,759,759,759,759,,-2.44%
22/04/20,778,778,778,778,,-3.23%
21/04/20,804,804,804,804,,-2.19%
20/04/20,822,822,822,822,,-0.36%
17/04/20,825,825,825,825,,0.49%
16/04/20,821,821,821,821,,0.12%
15/04/20,820,820,820,820,,0.24%
14/04/20,818,818,818,818,,0.62%
09/04/20,813,813,813,813,,0.99%
08/04/20,805,805,805,805,,0.63%
07/04/20,800,800,800,800,,-0.12%
06/04/20,801,801,801,801,,0.50%
03/04/20,797,797,797,797,,0.63%
02/04/20,792,792,792,792,,1.15%
01/04/20,783,783,783,783,,3.43%
31/03/20,757,757,757,757,,3.42%
30/03/20,732,732,732,732,,0.41%
27/03/20,729,729,729,729,,1.96%
26/03/20,715,715,715,715,,-0.69%
25/03/20,720,720,720,720,,-3.49%
24/03/20,746,746,746,746,,-3.62%
23/03/20,774,774,774,774,,-4.09%
20/03/20,807,807,807,807,,-5.06%
19/03/20,850,850,850,850,,-4.06%
18/03/20,886,886,886,886,,-4.73%
17/03/20,930,930,930,930,,-4.12%
16/03/20,970,970,970,970,,-3.67%
13/03/20,"1,007.00","1,007.00","1,007.00","1,007.00",,-2.71%
12/03/20,"1,035.00","1,035.00","1,035.00","1,035.00",,-2.08%
11/03/20,"1,057.00","1,057.00","1,057.00","1,057.00",,-0.66%
10/03/20,"1,064.00","1,064.00","1,064.00","1,064.00",,-0.28%
09/03/20,"1,067.00","1,067.00","1,067.00","1,067.00",,-0.09%
06/03/20,"1,068.00","1,068.00","1,068.00","1,068.00",,4.09%
05/03/20,"1,026.00","1,026.00","1,026.00","1,026.00",,6.76%
04/03/20,961,961,961,961,,2.78%
03/03/20,935,935,935,935,,2.19%
02/03/20,915,915,915,915,,1.10%
28/02/20,905,905,905,905,,2.14%
27/02/20,886,886,886,886,,3.14%
26/02/20,859,859,859,859,,3.49%
25/02/20,830,830,830,830,,2.34%
24/02/20,811,811,811,811,,3.05%
