"Date","Price","Open","High","Low","Vol.","Change %"
"17-12-2020","676.00","676.00","676.00","676.00","","0.15%"
"16-12-2020","675.00","675.00","675.00","675.00","","0.15%"
"15-12-2020","674.00","674.00","674.00","674.00","","0.60%"
"14-12-2020","670.00","670.00","670.00","670.00","","0.30%"
"11-12-2020","668.00","668.00","668.00","668.00","","0.30%"
"10-12-2020","666.00","666.00","666.00","666.00","","0.45%"
"09-12-2020","663.00","663.00","663.00","663.00","","0.00%"
"08-12-2020","663.00","663.00","663.00","663.00","","-0.15%"
"07-12-2020","664.00","664.00","664.00","664.00","","0.00%"
"04-12-2020","664.00","664.00","664.00","664.00","","0.15%"
"03-12-2020","663.00","663.00","663.00","663.00","","0.45%"
"02-12-2020","660.00","660.00","660.00","660.00","","0.30%"
"01-12-2020","658.00","658.00","658.00","658.00","","0.61%"
"30-11-2020","654.00","654.00","654.00","654.00","","0.77%"
"27-11-2020","649.00","649.00","649.00","649.00","","1.25%"
"26-11-2020","641.00","641.00","641.00","641.00","","2.56%"
"25-11-2020","625.00","625.00","625.00","625.00","","1.96%"
"24-11-2020","613.00","613.00","613.00","613.00","","1.16%"
"23-11-2020","606.00","606.00","606.00","606.00","","0.66%"
"20-11-2020","602.00","602.00","602.00","602.00","","0.67%"
"19-11-2020","598.00","598.00","598.00","598.00","","0.84%"
"18-11-2020","593.00","593.00","593.00","593.00","","0.85%"
"17-11-2020","588.00","588.00","588.00","588.00","","0.51%"
"16-11-2020","585.00","585.00","585.00","585.00","","-0.17%"
"13-11-2020","586.00","586.00","586.00","586.00","","0.17%"
"12-11-2020","585.00","585.00","585.00","585.00","","0.17%"
"11-11-2020","584.00","584.00","584.00","584.00","","0.17%"
"10-11-2020","583.00","583.00","583.00","583.00","","0.00%"
"09-11-2020","583.00","583.00","583.00","583.00","","0.00%"
"06-11-2020","583.00","583.00","583.00","583.00","","0.17%"
"05-11-2020","582.00","582.00","582.00","582.00","","-0.68%"
"04-11-2020","586.00","586.00","586.00","586.00","","-0.34%"
"03-11-2020","588.00","588.00","588.00","588.00","","-0.34%"
"02-11-2020","590.00","590.00","590.00","590.00","","-0.17%"
"30-10-2020","591.00","591.00","591.00","591.00","","-0.51%"
"29-10-2020","594.00","594.00","594.00","594.00","","-0.34%"
"28-10-2020","596.00","596.00","596.00","596.00","","0.00%"
"27-10-2020","596.00","596.00","596.00","596.00","","0.00%"
"26-10-2020","596.00","596.00","596.00","596.00","","-0.17%"
"23-10-2020","597.00","597.00","597.00","597.00","","0.00%"
"22-10-2020","597.00","597.00","597.00","597.00","","0.17%"
"21-10-2020","596.00","596.00","596.00","596.00","","-0.17%"
"20-10-2020","597.00","597.00","597.00","597.00","","-0.33%"
"19-10-2020","599.00","599.00","599.00","599.00","","0.00%"
"16-10-2020","599.00","599.00","599.00","599.00","","0.00%"
"15-10-2020","599.00","599.00","599.00","599.00","","0.00%"
"14-10-2020","599.00","599.00","599.00","599.00","","0.17%"
"13-10-2020","598.00","598.00","598.00","598.00","","0.34%"
"12-10-2020","596.00","596.00","596.00","596.00","","0.17%"
"09-10-2020","595.00","595.00","595.00","595.00","","0.17%"
"08-10-2020","594.00","594.00","594.00","594.00","","0.17%"
"07-10-2020","593.00","593.00","593.00","593.00","","-0.17%"
"06-10-2020","594.00","594.00","594.00","594.00","","0.34%"
"05-10-2020","592.00","592.00","592.00","592.00","","-0.17%"
"02-10-2020","593.00","593.00","593.00","593.00","","0.17%"
"01-10-2020","592.00","592.00","592.00","592.00","","0.17%"
"30-09-2020","591.00","591.00","591.00","591.00","","0.34%"
"29-09-2020","589.00","589.00","589.00","589.00","","0.34%"
"28-09-2020","587.00","587.00","587.00","587.00","","0.34%"
"25-09-2020","585.00","585.00","585.00","585.00","","1.04%"
"24-09-2020","579.00","579.00","579.00","579.00","","0.70%"
"23-09-2020","575.00","575.00","575.00","575.00","","1.59%"
"22-09-2020","566.00","566.00","566.00","566.00","","0.89%"
"21-09-2020","561.00","561.00","561.00","561.00","","0.54%"
"18-09-2020","558.00","558.00","558.00","558.00","","0.72%"
"17-09-2020","554.00","554.00","554.00","554.00","","0.18%"
"16-09-2020","553.00","553.00","553.00","553.00","","-0.18%"
"15-09-2020","554.00","554.00","554.00","554.00","","-0.72%"
"14-09-2020","558.00","558.00","558.00","558.00","","-0.36%"
"11-09-2020","560.00","560.00","560.00","560.00","","-0.36%"
"10-09-2020","562.00","562.00","562.00","562.00","","-0.53%"
"09-09-2020","565.00","565.00","565.00","565.00","","-0.35%"
"08-09-2020","567.00","567.00","567.00","567.00","","-0.18%"
"07-09-2020","568.00","568.00","568.00","568.00","","-0.18%"
"04-09-2020","569.00","569.00","569.00","569.00","","-0.18%"
"03-09-2020","570.00","570.00","570.00","570.00","","-0.18%"
"02-09-2020","571.00","571.00","571.00","571.00","","0.00%"
"01-09-2020","571.00","571.00","571.00","571.00","","0.18%"
"28-08-2020","570.00","570.00","570.00","570.00","","0.35%"
"27-08-2020","568.00","568.00","568.00","568.00","","0.53%"
"26-08-2020","565.00","565.00","565.00","565.00","","0.53%"
"25-08-2020","562.00","562.00","562.00","562.00","","1.44%"
"24-08-2020","554.00","554.00","554.00","554.00","","1.47%"
"21-08-2020","546.00","546.00","546.00","546.00","","1.49%"
"20-08-2020","538.00","538.00","538.00","538.00","","2.48%"
"19-08-2020","525.00","525.00","525.00","525.00","","2.34%"
"18-08-2020","513.00","513.00","513.00","513.00","","1.79%"
"17-08-2020","504.00","504.00","504.00","504.00","","2.65%"
"14-08-2020","491.00","491.00","491.00","491.00","","1.24%"
"13-08-2020","485.00","485.00","485.00","485.00","","1.04%"
"12-08-2020","480.00","480.00","480.00","480.00","","1.05%"
"11-08-2020","475.00","475.00","475.00","475.00","","0.42%"
"10-08-2020","473.00","473.00","473.00","473.00","","0.42%"
"07-08-2020","471.00","471.00","471.00","471.00","","0.43%"
"06-08-2020","469.00","469.00","469.00","469.00","","0.00%"
"05-08-2020","469.00","469.00","469.00","469.00","","-0.21%"
"04-08-2020","470.00","470.00","470.00","470.00","","-0.42%"
"03-08-2020","472.00","472.00","472.00","472.00","","-0.42%"
"31-07-2020","474.00","474.00","474.00","474.00","","0.21%"
"30-07-2020","473.00","473.00","473.00","473.00","","0.00%"
"29-07-2020","473.00","473.00","473.00","473.00","","-0.21%"
"28-07-2020","474.00","474.00","474.00","474.00","","0.42%"
"27-07-2020","472.00","472.00","472.00","472.00","","0.21%"
"24-07-2020","471.00","471.00","471.00","471.00","","0.21%"
"23-07-2020","470.00","470.00","470.00","470.00","","0.21%"
"22-07-2020","469.00","469.00","469.00","469.00","","1.08%"
"21-07-2020","464.00","464.00","464.00","464.00","","0.87%"
"20-07-2020","460.00","460.00","460.00","460.00","","0.66%"
"17-07-2020","457.00","457.00","457.00","457.00","","0.88%"
"16-07-2020","453.00","453.00","453.00","453.00","","1.12%"
"15-07-2020","448.00","448.00","448.00","448.00","","1.36%"
"14-07-2020","442.00","442.00","442.00","442.00","","0.91%"
"13-07-2020","438.00","438.00","438.00","438.00","","0.69%"
"10-07-2020","435.00","435.00","435.00","435.00","","2.11%"
"09-07-2020","426.00","426.00","426.00","426.00","","1.43%"
"08-07-2020","420.00","420.00","420.00","420.00","","0.72%"
"07-07-2020","417.00","417.00","417.00","417.00","","0.72%"
"06-07-2020","414.00","414.00","414.00","414.00","","0.49%"
"03-07-2020","412.00","412.00","412.00","412.00","","0.98%"
"02-07-2020","408.00","408.00","408.00","408.00","","0.74%"
"01-07-2020","405.00","405.00","405.00","405.00","","1.00%"
"30-06-2020","401.00","401.00","401.00","401.00","","1.52%"
"29-06-2020","395.00","395.00","395.00","395.00","","1.54%"
"26-06-2020","389.00","389.00","389.00","389.00","","1.04%"
"25-06-2020","385.00","385.00","385.00","385.00","","1.05%"
"24-06-2020","381.00","381.00","381.00","381.00","","1.87%"
"23-06-2020","374.00","374.00","374.00","374.00","","1.63%"
"22-06-2020","368.00","368.00","368.00","368.00","","1.38%"
"19-06-2020","363.00","363.00","363.00","363.00","","2.54%"
"18-06-2020","354.00","354.00","354.00","354.00","","2.91%"
"17-06-2020","344.00","344.00","344.00","344.00","","2.38%"
"16-06-2020","336.00","336.00","336.00","336.00","","2.13%"
"15-06-2020","329.00","329.00","329.00","329.00","","2.49%"
"12-06-2020","321.00","321.00","321.00","321.00","","1.90%"
"11-06-2020","315.00","315.00","315.00","315.00","","1.94%"
"10-06-2020","309.00","309.00","309.00","309.00","","1.64%"
"09-06-2020","304.00","304.00","304.00","304.00","","1.67%"
"08-06-2020","299.00","299.00","299.00","299.00","","1.70%"
"05-06-2020","294.00","294.00","294.00","294.00","","1.38%"
"04-06-2020","290.00","290.00","290.00","290.00","","1.75%"
"03-06-2020","285.00","285.00","285.00","285.00","","2.15%"
"02-06-2020","279.00","279.00","279.00","279.00","","1.82%"
"01-06-2020","274.00","274.00","274.00","274.00","","1.11%"
"29-05-2020","271.00","271.00","271.00","271.00","","1.50%"
"28-05-2020","267.00","267.00","267.00","267.00","","1.91%"
"27-05-2020","262.00","262.00","262.00","262.00","","1.95%"
"26-05-2020","257.00","257.00","257.00","257.00","","3.21%"
"22-05-2020","249.00","249.00","249.00","249.00","","2.47%"
"21-05-2020","243.00","243.00","243.00","243.00","","1.67%"
"20-05-2020","239.00","239.00","239.00","239.00","","0.84%"
"19-05-2020","237.00","237.00","237.00","237.00","","1.72%"
"18-05-2020","233.00","233.00","233.00","233.00","","1.30%"
"15-05-2020","230.00","230.00","230.00","230.00","","0.00%"
"14-05-2020","230.00","230.00","230.00","230.00","","0.44%"
"13-05-2020","229.00","229.00","229.00","229.00","","0.44%"
"12-05-2020","228.00","228.00","228.00","228.00","","-0.87%"
"11-05-2020","230.00","230.00","230.00","230.00","","0.88%"
"07-05-2020","228.00","228.00","228.00","228.00","","-1.30%"
"06-05-2020","231.00","231.00","231.00","231.00","","-0.86%"
"05-05-2020","233.00","233.00","233.00","233.00","","-0.43%"
"04-05-2020","234.00","234.00","234.00","234.00","","-2.09%"
"01-05-2020","239.00","239.00","239.00","239.00","","0.42%"
"30-04-2020","238.00","238.00","238.00","238.00","","-0.42%"
"29-04-2020","239.00","239.00","239.00","239.00","","-0.83%"
"28-04-2020","241.00","241.00","241.00","241.00","","-1.63%"
"27-04-2020","245.00","245.00","245.00","245.00","","-0.81%"
"24-04-2020","247.00","247.00","247.00","247.00","","-2.37%"
"23-04-2020","253.00","253.00","253.00","253.00","","-1.94%"
"22-04-2020","258.00","258.00","258.00","258.00","","-1.90%"
"21-04-2020","263.00","263.00","263.00","263.00","","-2.23%"
"20-04-2020","269.00","269.00","269.00","269.00","","-2.18%"
"17-04-2020","275.00","275.00","275.00","275.00","","-2.14%"
"16-04-2020","281.00","281.00","281.00","281.00","","-3.10%"
"15-04-2020","290.00","290.00","290.00","290.00","","-2.68%"
"14-04-2020","298.00","298.00","298.00","298.00","","-2.61%"
"09-04-2020","306.00","306.00","306.00","306.00","","-2.86%"
"08-04-2020","315.00","315.00","315.00","315.00","","-2.78%"
"07-04-2020","324.00","324.00","324.00","324.00","","-3.28%"
"06-04-2020","335.00","335.00","335.00","335.00","","-1.47%"
"03-04-2020","340.00","340.00","340.00","340.00","","-2.86%"
"02-04-2020","350.00","350.00","350.00","350.00","","-3.85%"
"01-04-2020","364.00","364.00","364.00","364.00","","-2.93%"
"31-03-2020","375.00","375.00","375.00","375.00","","-3.60%"
"30-03-2020","389.00","389.00","389.00","389.00","","-2.99%"
"27-03-2020","401.00","401.00","401.00","401.00","","-3.37%"
"26-03-2020","415.00","415.00","415.00","415.00","","-1.89%"
"25-03-2020","423.00","423.00","423.00","423.00","","-1.63%"
"24-03-2020","430.00","430.00","430.00","430.00","","0.47%"
"23-03-2020","428.00","428.00","428.00","428.00","","1.18%"
"20-03-2020","423.00","423.00","423.00","423.00","","0.48%"
"19-03-2020","421.00","421.00","421.00","421.00","","1.45%"
"18-03-2020","415.00","415.00","415.00","415.00","","2.22%"
"17-03-2020","406.00","406.00","406.00","406.00","","1.25%"
"16-03-2020","401.00","401.00","401.00","401.00","","1.52%"
"13-03-2020","395.00","395.00","395.00","395.00","","2.33%"
"12-03-2020","386.00","386.00","386.00","386.00","","3.21%"
"11-03-2020","374.00","374.00","374.00","374.00","","3.03%"
"10-03-2020","363.00","363.00","363.00","363.00","","2.25%"
"09-03-2020","355.00","355.00","355.00","355.00","","1.43%"
"06-03-2020","350.00","350.00","350.00","350.00","","1.74%"
"05-03-2020","344.00","344.00","344.00","344.00","","2.69%"
"04-03-2020","335.00","335.00","335.00","335.00","","1.52%"
"03-03-2020","330.00","330.00","330.00","330.00","","0.92%"
"02-03-2020","327.00","327.00","327.00","327.00","","0.93%"
"28-02-2020","324.00","324.00","324.00","324.00","","0.62%"
"27-02-2020","322.00","322.00","322.00","322.00","","0.94%"
"26-02-2020","319.00","319.00","319.00","319.00","","1.27%"
"25-02-2020","315.00","315.00","315.00","315.00","","2.27%"
"24-02-2020","308.00","308.00","308.00","308.00","","1.32%"
"21-02-2020","304.00","304.00","304.00","304.00","","2.01%"
"20-02-2020","298.00","298.00","298.00","298.00","","1.02%"
"19-02-2020","295.00","295.00","295.00","295.00","","1.37%"
"18-02-2020","291.00","291.00","291.00","291.00","","0.34%"
"17-02-2020","290.00","290.00","290.00","290.00","","-0.34%"
"14-02-2020","291.00","291.00","291.00","291.00","","-0.34%"
"13-02-2020","292.00","292.00","292.00","292.00","","-0.34%"
"12-02-2020","293.00","293.00","293.00","293.00","","-1.01%"
"11-02-2020","296.00","296.00","296.00","296.00","","-1.99%"
"10-02-2020","302.00","302.00","302.00","302.00","","-0.66%"
"07-02-2020","304.00","304.00","304.00","304.00","","-1.62%"
"06-02-2020","309.00","309.00","309.00","309.00","","-1.28%"
"05-02-2020","313.00","313.00","313.00","313.00","","-2.19%"
"04-02-2020","320.00","320.00","320.00","320.00","","-1.84%"
"03-02-2020","326.00","326.00","326.00","326.00","","-1.81%"
"31-01-2020","332.00","332.00","332.00","332.00","","-2.06%"
"30-01-2020","339.00","339.00","339.00","339.00","","-1.45%"
"29-01-2020","344.00","344.00","344.00","344.00","","-1.71%"
"28-01-2020","350.00","350.00","350.00","350.00","","-1.41%"
"27-01-2020","355.00","355.00","355.00","355.00","","-1.39%"
"24-01-2020","360.00","360.00","360.00","360.00","","-1.64%"
"23-01-2020","366.00","366.00","366.00","366.00","","-1.61%"
"22-01-2020","372.00","372.00","372.00","372.00","","-0.80%"
"21-01-2020","375.00","375.00","375.00","375.00","","-0.79%"
"20-01-2020","378.00","378.00","378.00","378.00","","-0.26%"
"17-01-2020","379.00","379.00","379.00","379.00","","-1.04%"
"16-01-2020","383.00","383.00","383.00","383.00","","-1.29%"
"15-01-2020","388.00","388.00","388.00","388.00","","-1.77%"
"14-01-2020","395.00","395.00","395.00","395.00","","-1.25%"
"13-01-2020","400.00","400.00","400.00","400.00","","-1.96%"
"10-01-2020","408.00","408.00","408.00","408.00","","-2.39%"
"09-01-2020","418.00","418.00","418.00","418.00","","-1.88%"
"08-01-2020","426.00","426.00","426.00","426.00","","-1.84%"
"07-01-2020","434.00","434.00","434.00","434.00","","-2.03%"
"06-01-2020","443.00","443.00","443.00","443.00","","-1.99%"
"03-01-2020","452.00","452.00","452.00","452.00","","-2.80%"
"02-01-2020","465.00","465.00","465.00","465.00","","-4.52%"
"24-12-2019","487.00","487.00","487.00","487.00","","-1.42%"
"23-12-2019","494.00","494.00","494.00","494.00","","-1.20%"
"20-12-2019","500.00","500.00","500.00","500.00","","-0.79%"
"19-12-2019","504.00","504.00","504.00","504.00","","-0.59%"
"18-12-2019","507.00","507.00","507.00","507.00","","-0.39%"
"17-12-2019","509.00","509.00","509.00","509.00","","0.00%"
"16-12-2019","509.00","509.00","509.00","509.00","","0.00%"
"13-12-2019","509.00","509.00","509.00","509.00","","0.00%"
"12-12-2019","509.00","509.00","509.00","509.00","","-0.20%"
"11-12-2019","510.00","510.00","510.00","510.00","","0.00%"
"10-12-2019","510.00","510.00","510.00","510.00","","0.39%"
"09-12-2019","508.00","508.00","508.00","508.00","","0.20%"
"06-12-2019","507.00","507.00","507.00","507.00","","0.40%"
"05-12-2019","505.00","505.00","505.00","505.00","","0.00%"
"04-12-2019","505.00","505.00","505.00","505.00","","0.00%"
"03-12-2019","505.00","505.00","505.00","505.00","","0.00%"
"02-12-2019","505.00","505.00","505.00","505.00","","0.00%"
"29-11-2019","505.00","505.00","505.00","505.00","","0.80%"
"28-11-2019","501.00","501.00","501.00","501.00","","0.60%"
"27-11-2019","498.00","498.00","498.00","498.00","","0.40%"
"26-11-2019","496.00","496.00","496.00","496.00","","0.40%"
"25-11-2019","494.00","494.00","494.00","494.00","","0.00%"
"22-11-2019","494.00","494.00","494.00","494.00","","-0.20%"
"21-11-2019","495.00","495.00","495.00","495.00","","-0.40%"
"20-11-2019","497.00","497.00","497.00","497.00","","-0.80%"
"19-11-2019","501.00","501.00","501.00","501.00","","-0.99%"
"18-11-2019","506.00","506.00","506.00","506.00","","-0.59%"
"15-11-2019","509.00","509.00","509.00","509.00","","-0.97%"
"14-11-2019","514.00","514.00","514.00","514.00","","-1.34%"
"13-11-2019","521.00","521.00","521.00","521.00","","-0.95%"
"12-11-2019","526.00","526.00","526.00","526.00","","-1.31%"
"11-11-2019","533.00","533.00","533.00","533.00","","-1.11%"
"08-11-2019","539.00","539.00","539.00","539.00","","-2.00%"
"07-11-2019","550.00","550.00","550.00","550.00","","-1.26%"
"06-11-2019","557.00","557.00","557.00","557.00","","-1.24%"
"05-11-2019","564.00","564.00","564.00","564.00","","-1.23%"
"04-11-2019","571.00","571.00","571.00","571.00","","-1.55%"
"01-11-2019","580.00","580.00","580.00","580.00","","-1.86%"
"31-10-2019","591.00","591.00","591.00","591.00","","-2.15%"
"30-10-2019","604.00","604.00","604.00","604.00","","-2.11%"
"29-10-2019","617.00","617.00","617.00","617.00","","-1.44%"
"28-10-2019","626.00","626.00","626.00","626.00","","-0.79%"
"25-10-2019","631.00","631.00","631.00","631.00","","-0.94%"
"24-10-2019","637.00","637.00","637.00","637.00","","-0.78%"
"23-10-2019","642.00","642.00","642.00","642.00","","-0.62%"
"22-10-2019","646.00","646.00","646.00","646.00","","-0.46%"
"21-10-2019","649.00","649.00","649.00","649.00","","-0.31%"
"18-10-2019","651.00","651.00","651.00","651.00","","-0.31%"
"17-10-2019","653.00","653.00","653.00","653.00","","-0.31%"
"16-10-2019","655.00","655.00","655.00","655.00","","-0.15%"
"15-10-2019","656.00","656.00","656.00","656.00","","0.00%"
"14-10-2019","656.00","656.00","656.00","656.00","","-0.30%"
"11-10-2019","658.00","658.00","658.00","658.00","","-0.30%"
"10-10-2019","660.00","660.00","660.00","660.00","","-0.30%"
"09-10-2019","662.00","662.00","662.00","662.00","","-0.30%"
"08-10-2019","664.00","664.00","664.00","664.00","","-0.45%"
"07-10-2019","667.00","667.00","667.00","667.00","","-0.45%"
"04-10-2019","670.00","670.00","670.00","670.00","","-0.45%"
"03-10-2019","673.00","673.00","673.00","673.00","","-0.88%"
"02-10-2019","679.00","679.00","679.00","679.00","","-0.73%"
"01-10-2019","684.00","684.00","684.00","684.00","","-0.58%"
"30-09-2019","688.00","688.00","688.00","688.00","","-0.29%"
"27-09-2019","690.00","690.00","690.00","690.00","","-0.14%"
"26-09-2019","691.00","691.00","691.00","691.00","","-0.14%"
"25-09-2019","692.00","692.00","692.00","692.00","","0.29%"
"24-09-2019","690.00","690.00","690.00","690.00","","-0.29%"
"23-09-2019","692.00","692.00","692.00","692.00","","0.00%"
"20-09-2019","692.00","692.00","692.00","692.00","","0.14%"
"19-09-2019","691.00","691.00","691.00","691.00","","0.00%"
"18-09-2019","691.00","691.00","691.00","691.00","","0.00%"
"17-09-2019","691.00","691.00","691.00","691.00","","0.00%"
"16-09-2019","691.00","691.00","691.00","691.00","","0.00%"
"13-09-2019","691.00","691.00","691.00","691.00","","0.00%"
"12-09-2019","691.00","691.00","691.00","691.00","","-0.14%"
"11-09-2019","692.00","692.00","692.00","692.00","","0.14%"
"10-09-2019","691.00","691.00","691.00","691.00","","0.14%"
"09-09-2019","690.00","690.00","690.00","690.00","","0.15%"
"06-09-2019","689.00","689.00","689.00","689.00","","0.15%"
"05-09-2019","688.00","688.00","688.00","688.00","","0.88%"
"04-09-2019","682.00","682.00","682.00","682.00","","0.74%"
"03-09-2019","677.00","677.00","677.00","677.00","","0.89%"
"02-09-2019","671.00","671.00","671.00","671.00","","0.90%"
"30-08-2019","665.00","665.00","665.00","665.00","","1.37%"
"29-08-2019","656.00","656.00","656.00","656.00","","2.02%"
"28-08-2019","643.00","643.00","643.00","643.00","","1.74%"
"27-08-2019","632.00","632.00","632.00","632.00","","2.10%"
"23-08-2019","619.00","619.00","619.00","619.00","","1.64%"
"22-08-2019","609.00","609.00","609.00","609.00","","3.05%"
"21-08-2019","591.00","591.00","591.00","591.00","","2.07%"
"20-08-2019","579.00","579.00","579.00","579.00","","1.76%"
"19-08-2019","569.00","569.00","569.00","569.00","","1.61%"
"16-08-2019","560.00","560.00","560.00","560.00","","1.82%"
"15-08-2019","550.00","550.00","550.00","550.00","","2.04%"
"14-08-2019","539.00","539.00","539.00","539.00","","1.70%"
"13-08-2019","530.00","530.00","530.00","530.00","","1.15%"
"12-08-2019","524.00","524.00","524.00","524.00","","0.19%"
"09-08-2019","523.00","523.00","523.00","523.00","","0.38%"
"08-08-2019","521.00","521.00","521.00","521.00","","0.19%"
"07-08-2019","520.00","520.00","520.00","520.00","","0.19%"
"06-08-2019","519.00","519.00","519.00","519.00","","0.00%"
"05-08-2019","519.00","519.00","519.00","519.00","","0.39%"
"02-08-2019","517.00","517.00","517.00","517.00","","0.00%"
"01-08-2019","517.00","517.00","517.00","517.00","","0.19%"
"31-07-2019","516.00","516.00","516.00","516.00","","0.00%"
"30-07-2019","516.00","516.00","516.00","516.00","","0.00%"
"29-07-2019","516.00","516.00","516.00","516.00","","0.19%"
"26-07-2019","515.00","515.00","515.00","515.00","","0.59%"
"25-07-2019","512.00","512.00","512.00","512.00","","1.19%"
"24-07-2019","506.00","506.00","506.00","506.00","","0.60%"
"23-07-2019","503.00","503.00","503.00","503.00","","1.21%"
"22-07-2019","497.00","497.00","497.00","497.00","","1.02%"
"19-07-2019","492.00","492.00","492.00","492.00","","1.23%"
"18-07-2019","486.00","486.00","486.00","486.00","","1.04%"
"17-07-2019","481.00","481.00","481.00","481.00","","0.84%"
"16-07-2019","477.00","477.00","477.00","477.00","","1.06%"
"15-07-2019","472.00","472.00","472.00","472.00","","0.00%"
"12-07-2019","472.00","472.00","472.00","472.00","","0.85%"
"11-07-2019","468.00","468.00","468.00","468.00","","1.08%"
"10-07-2019","463.00","463.00","463.00","463.00","","1.09%"
"09-07-2019","458.00","458.00","458.00","458.00","","0.88%"
"08-07-2019","454.00","454.00","454.00","454.00","","1.34%"
"05-07-2019","448.00","448.00","448.00","448.00","","1.13%"
"04-07-2019","443.00","443.00","443.00","443.00","","0.68%"
"03-07-2019","440.00","440.00","440.00","440.00","","0.23%"
"02-07-2019","439.00","439.00","439.00","439.00","","-0.45%"
"01-07-2019","441.00","441.00","441.00","441.00","","-0.23%"
"28-06-2019","442.00","442.00","442.00","442.00","","-0.23%"
"27-06-2019","443.00","443.00","443.00","443.00","","0.23%"
"26-06-2019","442.00","442.00","442.00","442.00","","0.00%"
"25-06-2019","442.00","442.00","442.00","442.00","","0.00%"
"24-06-2019","442.00","442.00","442.00","442.00","","0.45%"
"21-06-2019","440.00","440.00","440.00","440.00","","0.69%"
"20-06-2019","437.00","437.00","437.00","437.00","","1.16%"
"19-06-2019","432.00","432.00","432.00","432.00","","0.93%"
"18-06-2019","428.00","428.00","428.00","428.00","","1.42%"
"17-06-2019","422.00","422.00","422.00","422.00","","0.48%"
"14-06-2019","420.00","420.00","420.00","420.00","","0.24%"
"13-06-2019","419.00","419.00","419.00","419.00","","0.72%"
"12-06-2019","416.00","416.00","416.00","416.00","","0.48%"
"11-06-2019","414.00","414.00","414.00","414.00","","0.73%"
"10-06-2019","411.00","411.00","411.00","411.00","","-0.24%"
"07-06-2019","412.00","412.00","412.00","412.00","","0.98%"
"06-06-2019","408.00","408.00","408.00","408.00","","0.74%"
"05-06-2019","405.00","405.00","405.00","405.00","","0.50%"
"04-06-2019","403.00","403.00","403.00","403.00","","0.50%"
"03-06-2019","401.00","401.00","401.00","401.00","","0.75%"
"31-05-2019","398.00","398.00","398.00","398.00","","0.25%"
"30-05-2019","397.00","397.00","397.00","397.00","","0.51%"
"29-05-2019","395.00","395.00","395.00","395.00","","0.25%"
"28-05-2019","394.00","394.00","394.00","394.00","","0.25%"
"24-05-2019","393.00","393.00","393.00","393.00","","0.51%"
"23-05-2019","391.00","391.00","391.00","391.00","","0.51%"
"22-05-2019","389.00","389.00","389.00","389.00","","0.26%"
"21-05-2019","388.00","388.00","388.00","388.00","","0.52%"
"20-05-2019","386.00","386.00","386.00","386.00","","0.26%"
"17-05-2019","385.00","385.00","385.00","385.00","","0.52%"
"16-05-2019","383.00","383.00","383.00","383.00","","0.52%"
"15-05-2019","381.00","381.00","381.00","381.00","","0.00%"
"14-05-2019","381.00","381.00","381.00","381.00","","-0.26%"
"13-05-2019","382.00","382.00","382.00","382.00","","0.00%"
"10-05-2019","382.00","382.00","382.00","382.00","","0.00%"
"09-05-2019","382.00","382.00","382.00","382.00","","0.00%"
"08-05-2019","382.00","382.00","382.00","382.00","","0.00%"
"07-05-2019","382.00","382.00","382.00","382.00","","0.00%"
"03-05-2019","382.00","382.00","382.00","382.00","","-0.52%"
"02-05-2019","384.00","384.00","384.00","384.00","","-0.52%"
"01-05-2019","386.00","386.00","386.00","386.00","","0.52%"
"30-04-2019","384.00","384.00","384.00","384.00","","-0.52%"
"29-04-2019","386.00","386.00","386.00","386.00","","-0.77%"
"26-04-2019","389.00","389.00","389.00","389.00","","-0.51%"
"25-04-2019","391.00","391.00","391.00","391.00","","-0.26%"
"24-04-2019","392.00","392.00","392.00","392.00","","0.26%"
"23-04-2019","391.00","391.00","391.00","391.00","","0.26%"
"18-04-2019","390.00","390.00","390.00","390.00","","-1.02%"
"17-04-2019","394.00","394.00","394.00","394.00","","-0.76%"
"16-04-2019","397.00","397.00","397.00","397.00","","-0.50%"
"15-04-2019","399.00","399.00","399.00","399.00","","-0.99%"
"12-04-2019","403.00","403.00","403.00","403.00","","-0.74%"
"11-04-2019","406.00","406.00","406.00","406.00","","-1.22%"
"10-04-2019","411.00","411.00","411.00","411.00","","-1.91%"
"09-04-2019","419.00","419.00","419.00","419.00","","-1.41%"
"08-04-2019","425.00","425.00","425.00","425.00","","-1.62%"
"05-04-2019","432.00","432.00","432.00","432.00","","-1.14%"
"04-04-2019","437.00","437.00","437.00","437.00","","-2.46%"
"03-04-2019","448.00","448.00","448.00","448.00","","-1.54%"
"02-04-2019","455.00","455.00","455.00","455.00","","-1.30%"
"01-04-2019","461.00","461.00","461.00","461.00","","-0.65%"
"29-03-2019","464.00","464.00","464.00","464.00","","-0.64%"
"28-03-2019","467.00","467.00","467.00","467.00","","0.21%"
"27-03-2019","466.00","466.00","466.00","466.00","","0.65%"
"26-03-2019","463.00","463.00","463.00","463.00","","1.09%"
"25-03-2019","458.00","458.00","458.00","458.00","","0.66%"
"22-03-2019","455.00","455.00","455.00","455.00","","1.34%"
"21-03-2019","449.00","449.00","449.00","449.00","","0.67%"
"20-03-2019","446.00","446.00","446.00","446.00","","0.68%"
"19-03-2019","443.00","443.00","443.00","443.00","","0.68%"
"18-03-2019","440.00","440.00","440.00","440.00","","0.69%"
"15-03-2019","437.00","437.00","437.00","437.00","","0.69%"
"14-03-2019","434.00","434.00","434.00","434.00","","0.93%"
