"Date","Price","Open","High","Low","Vol.","Change %"
"06/19/2020","3,819.00","3,819.00","3,819.00","3,819.00","","4.00%"
"06/18/2020","3,672.00","3,672.00","3,672.00","3,672.00","","49.57%"
"06/17/2020","2,455.00","2,455.00","2,455.00","2,455.00","","32.42%"
"06/16/2020","1,854.00","1,854.00","1,854.00","1,854.00","","12.50%"
"06/15/2020","1,648.00","1,648.00","1,648.00","1,648.00","","8.21%"
"06/12/2020","1,523.00","1,523.00","1,523.00","1,523.00","","17.15%"
"06/11/2020","1,300.00","1,300.00","1,300.00","1,300.00","","25.12%"
"06/10/2020","1,039.00","1,039.00","1,039.00","1,039.00","","20.95%"
"06/09/2020","859.00","859.00","859.00","859.00","","6.05%"
"06/08/2020","810.00","810.00","810.00","810.00","","10.05%"
"06/05/2020","736.00","736.00","736.00","736.00","","42.08%"
"06/04/2020","518.00","518.00","518.00","518.00","","45.51%"
"06/03/2020","356.00","356.00","356.00","356.00","","113.17%"
"06/02/2020","167.00","167.00","167.00","167.00","","103.66%"
"06/01/2020","82.00","82.00","82.00","82.00","","78.26%"
"05/29/2020","46.00","46.00","46.00","46.00","","70.37%"
"05/28/2020","27.00","27.00","27.00","27.00","","-75.00%"
"05/27/2020","108.00","108.00","108.00","108.00","","-26.53%"
"05/26/2020","147.00","147.00","147.00","147.00","","-9.26%"
"05/22/2020","162.00","162.00","162.00","162.00","","-10.00%"
"05/21/2020","180.00","180.00","180.00","180.00","","3.45%"
"05/20/2020","174.00","174.00","174.00","174.00","","0.00%"
"05/19/2020","174.00","174.00","174.00","174.00","","85.11%"
"05/18/2020","94.00","94.00","94.00","94.00","","261.54%"
"05/15/2020","26.00","26.00","26.00","26.00","","-154.17%"
"05/14/2020","-48.00","-48.00","-48.00","-48.00","","182.35%"
"05/13/2020","-17.00","-17.00","-17.00","-17.00","","-113.82%"
"05/12/2020","123.00","123.00","123.00","123.00","","-57.88%"
"05/11/2020","292.00","292.00","292.00","292.00","","-36.66%"
"05/07/2020","461.00","461.00","461.00","461.00","","-11.18%"
"05/06/2020","519.00","519.00","519.00","519.00","","-22.42%"
"05/05/2020","669.00","669.00","669.00","669.00","","-9.96%"
"05/04/2020","743.00","743.00","743.00","743.00","","-9.39%"
"05/01/2020","820.00","820.00","820.00","820.00","","-8.38%"
"04/30/2020","895.00","895.00","895.00","895.00","","-3.35%"
"04/29/2020","926.00","926.00","926.00","926.00","","-2.01%"
"04/28/2020","945.00","945.00","945.00","945.00","","-1.77%"
"04/27/2020","962.00","962.00","962.00","962.00","","-0.21%"
"04/24/2020","964.00","964.00","964.00","964.00","","-0.62%"
"04/23/2020","970.00","970.00","970.00","970.00","","0.21%"
"04/22/2020","968.00","968.00","968.00","968.00","","-3.59%"
"04/21/2020","1,004.00","1,004.00","1,004.00","1,004.00","","-5.01%"
"04/20/2020","1,057.00","1,057.00","1,057.00","1,057.00","","6.45%"
"04/17/2020","993.00","993.00","993.00","993.00","","11.95%"
"04/16/2020","887.00","887.00","887.00","887.00","","11.71%"
"04/15/2020","794.00","794.00","794.00","794.00","","15.57%"
"04/14/2020","687.00","687.00","687.00","687.00","","26.99%"
"04/09/2020","541.00","541.00","541.00","541.00","","27.29%"
"04/08/2020","425.00","425.00","425.00","425.00","","19.38%"
"04/07/2020","356.00","356.00","356.00","356.00","","5.33%"
"04/06/2020","338.00","338.00","338.00","338.00","","5.96%"
"04/03/2020","319.00","319.00","319.00","319.00","","19.03%"
"04/02/2020","268.00","268.00","268.00","268.00","","22.37%"
"04/01/2020","219.00","219.00","219.00","219.00","","7.35%"
"03/31/2020","204.00","204.00","204.00","204.00","","-395.65%"
"03/30/2020","-69.00","-69.00","-69.00","-69.00","","-28.87%"
"03/27/2020","-97.00","-97.00","-97.00","-97.00","","-8.49%"
"03/26/2020","-106.00","-106.00","-106.00","-106.00","","-6.19%"
"03/25/2020","-113.00","-113.00","-113.00","-113.00","","2.73%"
"03/24/2020","-110.00","-110.00","-110.00","-110.00","","0.92%"
"03/23/2020","-109.00","-109.00","-109.00","-109.00","","-9.92%"
"03/20/2020","-121.00","-121.00","-121.00","-121.00","","-27.11%"
"03/19/2020","-166.00","-166.00","-166.00","-166.00","","-18.63%"
"03/18/2020","-204.00","-204.00","-204.00","-204.00","","-29.41%"
"03/17/2020","-289.00","-289.00","-289.00","-289.00","","-1.37%"
"03/16/2020","-293.00","-293.00","-293.00","-293.00","","-5.79%"
"03/13/2020","-311.00","-311.00","-311.00","-311.00","","-12.39%"
"03/12/2020","-355.00","-355.00","-355.00","-355.00","","1.43%"
"03/11/2020","-350.00","-350.00","-350.00","-350.00","","0.86%"
"03/10/2020","-347.00","-347.00","-347.00","-347.00","","-6.72%"
"03/09/2020","-372.00","-372.00","-372.00","-372.00","","19.23%"
"03/06/2020","-312.00","-312.00","-312.00","-312.00","","1.63%"
"03/05/2020","-307.00","-307.00","-307.00","-307.00","","-13.03%"
"03/04/2020","-353.00","-353.00","-353.00","-353.00","","2.02%"
"03/03/2020","-346.00","-346.00","-346.00","-346.00","","-0.57%"
"03/02/2020","-348.00","-348.00","-348.00","-348.00","","6.10%"
"02/28/2020","-328.00","-328.00","-328.00","-328.00","","9.33%"
"02/27/2020","-300.00","-300.00","-300.00","-300.00","","3.45%"
"02/26/2020","-290.00","-290.00","-290.00","-290.00","","4.32%"
"02/25/2020","-278.00","-278.00","-278.00","-278.00","","16.32%"
"02/24/2020","-239.00","-239.00","-239.00","-239.00","","5.75%"
"02/21/2020","-226.00","-226.00","-226.00","-226.00","","-2.59%"
"02/20/2020","-232.00","-232.00","-232.00","-232.00","","-3.73%"
"02/19/2020","-241.00","-241.00","-241.00","-241.00","","-6.23%"
"02/18/2020","-257.00","-257.00","-257.00","-257.00","","-10.45%"
"02/17/2020","-287.00","-287.00","-287.00","-287.00","","-2.38%"
"02/14/2020","-294.00","-294.00","-294.00","-294.00","","3.52%"
"02/13/2020","-284.00","-284.00","-284.00","-284.00","","9.65%"
"02/12/2020","-259.00","-259.00","-259.00","-259.00","","2.37%"
"02/11/2020","-253.00","-253.00","-253.00","-253.00","","-0.39%"
"02/10/2020","-254.00","-254.00","-254.00","-254.00","","8.55%"
"02/07/2020","-234.00","-234.00","-234.00","-234.00","","25.13%"
"02/06/2020","-187.00","-187.00","-187.00","-187.00","","2.19%"
"02/05/2020","-183.00","-183.00","-183.00","-183.00","","37.59%"
"02/04/2020","-133.00","-133.00","-133.00","-133.00","","30.39%"
"02/03/2020","-102.00","-102.00","-102.00","-102.00","","410.00%"
"01/31/2020","-20.00","-20.00","-20.00","-20.00","","-2,100.00%"
"01/30/2020","1.00","1.00","1.00","1.00","","-98.92%"
"01/29/2020","93.00","93.00","93.00","93.00","","-27.91%"
"01/28/2020","129.00","129.00","129.00","129.00","","-4.44%"
"01/27/2020","135.00","135.00","135.00","135.00","","-18.18%"
"01/24/2020","165.00","165.00","165.00","165.00","","-20.29%"
"01/23/2020","207.00","207.00","207.00","207.00","","-36.31%"
"01/22/2020","325.00","325.00","325.00","325.00","","-34.34%"
"01/21/2020","495.00","495.00","495.00","495.00","","-16.53%"
"01/20/2020","593.00","593.00","593.00","593.00","","-16.71%"
"01/17/2020","712.00","712.00","712.00","712.00","","-9.18%"
"01/16/2020","784.00","784.00","784.00","784.00","","-10.71%"
"01/15/2020","878.00","878.00","878.00","878.00","","-9.48%"
"01/14/2020","970.00","970.00","970.00","970.00","","-3.39%"
"01/13/2020","1,004.00","1,004.00","1,004.00","1,004.00","","-5.82%"
"01/10/2020","1,066.00","1,066.00","1,066.00","1,066.00","","-7.71%"
"01/09/2020","1,155.00","1,155.00","1,155.00","1,155.00","","-3.51%"
"01/08/2020","1,197.00","1,197.00","1,197.00","1,197.00","","-5.82%"
"01/07/2020","1,271.00","1,271.00","1,271.00","1,271.00","","-8.43%"
"01/06/2020","1,388.00","1,388.00","1,388.00","1,388.00","","-7.90%"
"01/03/2020","1,507.00","1,507.00","1,507.00","1,507.00","","-8.44%"
"01/02/2020","1,646.00","1,646.00","1,646.00","1,646.00","","-15.59%"
"12/24/2019","1,950.00","1,950.00","1,950.00","1,950.00","","-0.20%"
"12/23/2019","1,954.00","1,954.00","1,954.00","1,954.00","","-0.20%"
"12/20/2019","1,958.00","1,958.00","1,958.00","1,958.00","","-0.91%"
"12/19/2019","1,976.00","1,976.00","1,976.00","1,976.00","","-6.04%"
"12/18/2019","2,103.00","2,103.00","2,103.00","2,103.00","","-6.12%"
"12/17/2019","2,240.00","2,240.00","2,240.00","2,240.00","","-4.03%"
"12/16/2019","2,334.00","2,334.00","2,334.00","2,334.00","","-4.93%"
"12/13/2019","2,455.00","2,455.00","2,455.00","2,455.00","","-5.50%"
"12/12/2019","2,598.00","2,598.00","2,598.00","2,598.00","","-9.89%"
"12/11/2019","2,883.00","2,883.00","2,883.00","2,883.00","","-8.97%"
"12/10/2019","3,167.00","3,167.00","3,167.00","3,167.00","","-2.31%"
"12/09/2019","3,242.00","3,242.00","3,242.00","3,242.00","","-0.95%"
"12/06/2019","3,273.00","3,273.00","3,273.00","3,273.00","","-1.56%"
"12/05/2019","3,325.00","3,325.00","3,325.00","3,325.00","","-1.69%"
"12/04/2019","3,382.00","3,382.00","3,382.00","3,382.00","","0.96%"
"12/03/2019","3,350.00","3,350.00","3,350.00","3,350.00","","3.68%"
"12/02/2019","3,231.00","3,231.00","3,231.00","3,231.00","","3.19%"
"11/29/2019","3,131.00","3,131.00","3,131.00","3,131.00","","4.54%"
"11/28/2019","2,995.00","2,995.00","2,995.00","2,995.00","","0.40%"
"11/27/2019","2,983.00","2,983.00","2,983.00","2,983.00","","1.02%"
"11/26/2019","2,953.00","2,953.00","2,953.00","2,953.00","","8.73%"
"11/25/2019","2,716.00","2,716.00","2,716.00","2,716.00","","8.95%"
"11/22/2019","2,493.00","2,493.00","2,493.00","2,493.00","","3.83%"
"11/21/2019","2,401.00","2,401.00","2,401.00","2,401.00","","-1.40%"
"11/20/2019","2,435.00","2,435.00","2,435.00","2,435.00","","-4.25%"
"11/19/2019","2,543.00","2,543.00","2,543.00","2,543.00","","-2.31%"
"11/18/2019","2,603.00","2,603.00","2,603.00","2,603.00","","-1.21%"
"11/15/2019","2,635.00","2,635.00","2,635.00","2,635.00","","0.46%"
"11/14/2019","2,623.00","2,623.00","2,623.00","2,623.00","","2.26%"
"11/13/2019","2,565.00","2,565.00","2,565.00","2,565.00","","3.22%"
"11/12/2019","2,485.00","2,485.00","2,485.00","2,485.00","","3.84%"
"11/11/2019","2,393.00","2,393.00","2,393.00","2,393.00","","-2.09%"
"11/08/2019","2,444.00","2,444.00","2,444.00","2,444.00","","-2.90%"
"11/07/2019","2,517.00","2,517.00","2,517.00","2,517.00","","-7.67%"
"11/06/2019","2,726.00","2,726.00","2,726.00","2,726.00","","-8.37%"
"11/05/2019","2,975.00","2,975.00","2,975.00","2,975.00","","0.98%"
"11/04/2019","2,946.00","2,946.00","2,946.00","2,946.00","","-0.14%"
"11/01/2019","2,950.00","2,950.00","2,950.00","2,950.00","","-0.94%"
"10/31/2019","2,978.00","2,978.00","2,978.00","2,978.00","","-3.25%"
"10/30/2019","3,078.00","3,078.00","3,078.00","3,078.00","","0.00%"
"10/29/2019","3,078.00","3,078.00","3,078.00","3,078.00","","0.85%"
"10/28/2019","3,052.00","3,052.00","3,052.00","3,052.00","","1.43%"
"10/25/2019","3,009.00","3,009.00","3,009.00","3,009.00","","2.84%"
"10/24/2019","2,926.00","2,926.00","2,926.00","2,926.00","","1.84%"
"10/23/2019","2,873.00","2,873.00","2,873.00","2,873.00","","-2.41%"
"10/22/2019","2,944.00","2,944.00","2,944.00","2,944.00","","-3.38%"
"10/21/2019","3,047.00","3,047.00","3,047.00","3,047.00","","-0.55%"
"10/18/2019","3,064.00","3,064.00","3,064.00","3,064.00","","-0.55%"
"10/17/2019","3,081.00","3,081.00","3,081.00","3,081.00","","-3.54%"
"10/16/2019","3,194.00","3,194.00","3,194.00","3,194.00","","-0.31%"
"10/15/2019","3,204.00","3,204.00","3,204.00","3,204.00","","-1.54%"
"10/14/2019","3,254.00","3,254.00","3,254.00","3,254.00","","-1.09%"
"10/11/2019","3,290.00","3,290.00","3,290.00","3,290.00","","-0.87%"
"10/10/2019","3,319.00","3,319.00","3,319.00","3,319.00","","3.46%"
"10/09/2019","3,208.00","3,208.00","3,208.00","3,208.00","","5.84%"
"10/08/2019","3,031.00","3,031.00","3,031.00","3,031.00","","0.93%"
"10/07/2019","3,003.00","3,003.00","3,003.00","3,003.00","","-0.60%"
"10/04/2019","3,021.00","3,021.00","3,021.00","3,021.00","","0.27%"
"10/03/2019","3,013.00","3,013.00","3,013.00","3,013.00","","-6.75%"
"10/02/2019","3,231.00","3,231.00","3,231.00","3,231.00","","-0.03%"
"10/01/2019","3,232.00","3,232.00","3,232.00","3,232.00","","-1.13%"
"09/30/2019","3,269.00","3,269.00","3,269.00","3,269.00","","-2.07%"
"09/27/2019","3,338.00","3,338.00","3,338.00","3,338.00","","-7.30%"
"09/26/2019","3,601.00","3,601.00","3,601.00","3,601.00","","-5.95%"
"09/25/2019","3,829.00","3,829.00","3,829.00","3,829.00","","-3.84%"
"09/24/2019","3,982.00","3,982.00","3,982.00","3,982.00","","2.02%"
"09/23/2019","3,903.00","3,903.00","3,903.00","3,903.00","","-1.24%"
"09/20/2019","3,952.00","3,952.00","3,952.00","3,952.00","","-4.45%"
"09/19/2019","4,136.00","4,136.00","4,136.00","4,136.00","","-5.87%"
"09/18/2019","4,394.00","4,394.00","4,394.00","4,394.00","","-1.39%"
"09/17/2019","4,456.00","4,456.00","4,456.00","4,456.00","","-1.81%"
"09/16/2019","4,538.00","4,538.00","4,538.00","4,538.00","","-0.20%"
"09/13/2019","4,547.00","4,547.00","4,547.00","4,547.00","","-1.41%"
"09/12/2019","4,612.00","4,612.00","4,612.00","4,612.00","","-2.41%"
"09/11/2019","4,726.00","4,726.00","4,726.00","4,726.00","","-1.42%"
"09/10/2019","4,794.00","4,794.00","4,794.00","4,794.00","","-1.03%"
"09/09/2019","4,844.00","4,844.00","4,844.00","4,844.00","","-2.12%"
"09/06/2019","4,949.00","4,949.00","4,949.00","4,949.00","","-1.73%"
"09/05/2019","5,036.00","5,036.00","5,036.00","5,036.00","","-0.14%"
"09/04/2019","5,043.00","5,043.00","5,043.00","5,043.00","","3.72%"
"09/03/2019","4,862.00","4,862.00","4,862.00","4,862.00","","4.36%"
"09/02/2019","4,659.00","4,659.00","4,659.00","4,659.00","","4.30%"
"08/30/2019","4,467.00","4,467.00","4,467.00","4,467.00","","6.21%"
"08/29/2019","4,206.00","4,206.00","4,206.00","4,206.00","","-0.17%"
"08/28/2019","4,213.00","4,213.00","4,213.00","4,213.00","","3.21%"
"08/27/2019","4,082.00","4,082.00","4,082.00","4,082.00","","2.28%"
"08/23/2019","3,991.00","3,991.00","3,991.00","3,991.00","","4.23%"
"08/22/2019","3,829.00","3,829.00","3,829.00","3,829.00","","4.30%"
"08/21/2019","3,671.00","3,671.00","3,671.00","3,671.00","","0.16%"
"08/20/2019","3,665.00","3,665.00","3,665.00","3,665.00","","-1.69%"
"08/19/2019","3,728.00","3,728.00","3,728.00","3,728.00","","-2.56%"
"08/16/2019","3,826.00","3,826.00","3,826.00","3,826.00","","1.57%"
"08/15/2019","3,767.00","3,767.00","3,767.00","3,767.00","","4.99%"
"08/14/2019","3,588.00","3,588.00","3,588.00","3,588.00","","3.88%"
"08/13/2019","3,454.00","3,454.00","3,454.00","3,454.00","","5.76%"
"08/12/2019","3,266.00","3,266.00","3,266.00","3,266.00","","1.37%"
"08/09/2019","3,222.00","3,222.00","3,222.00","3,222.00","","1.29%"
"08/08/2019","3,181.00","3,181.00","3,181.00","3,181.00","","0.32%"
"08/07/2019","3,171.00","3,171.00","3,171.00","3,171.00","","-3.97%"
"08/06/2019","3,302.00","3,302.00","3,302.00","3,302.00","","-5.11%"
"08/05/2019","3,480.00","3,480.00","3,480.00","3,480.00","","-0.34%"
"08/02/2019","3,492.00","3,492.00","3,492.00","3,492.00","","-1.19%"
"08/01/2019","3,534.00","3,534.00","3,534.00","3,534.00","","-3.36%"
"07/31/2019","3,657.00","3,657.00","3,657.00","3,657.00","","-0.19%"
"07/30/2019","3,664.00","3,664.00","3,664.00","3,664.00","","0.11%"
"07/29/2019","3,660.00","3,660.00","3,660.00","3,660.00","","0.36%"
"07/26/2019","3,647.00","3,647.00","3,647.00","3,647.00","","1.05%"
"07/25/2019","3,609.00","3,609.00","3,609.00","3,609.00","","-5.23%"
"07/24/2019","3,808.00","3,808.00","3,808.00","3,808.00","","-11.75%"
"07/23/2019","4,315.00","4,315.00","4,315.00","4,315.00","","-2.77%"
"07/22/2019","4,438.00","4,438.00","4,438.00","4,438.00","","1.35%"
"07/19/2019","4,379.00","4,379.00","4,379.00","4,379.00","","2.89%"
"07/18/2019","4,256.00","4,256.00","4,256.00","4,256.00","","3.93%"
"07/17/2019","4,095.00","4,095.00","4,095.00","4,095.00","","3.20%"
"07/16/2019","3,968.00","3,968.00","3,968.00","3,968.00","","6.55%"
"07/15/2019","3,724.00","3,724.00","3,724.00","3,724.00","","5.17%"
"07/12/2019","3,541.00","3,541.00","3,541.00","3,541.00","","3.66%"
"07/11/2019","3,416.00","3,416.00","3,416.00","3,416.00","","1.64%"
"07/10/2019","3,361.00","3,361.00","3,361.00","3,361.00","","0.54%"
"07/09/2019","3,343.00","3,343.00","3,343.00","3,343.00","","2.55%"
"07/08/2019","3,260.00","3,260.00","3,260.00","3,260.00","","-2.57%"
"07/05/2019","3,346.00","3,346.00","3,346.00","3,346.00","","1.46%"
"07/04/2019","3,298.00","3,298.00","3,298.00","3,298.00","","12.22%"
"07/03/2019","2,939.00","2,939.00","2,939.00","2,939.00","","8.17%"
"07/02/2019","2,717.00","2,717.00","2,717.00","2,717.00","","6.26%"
"07/01/2019","2,557.00","2,557.00","2,557.00","2,557.00","","2.77%"
"06/28/2019","2,488.00","2,488.00","2,488.00","2,488.00","","0.93%"
"06/27/2019","2,465.00","2,465.00","2,465.00","2,465.00","","1.02%"
"06/26/2019","2,440.00","2,440.00","2,440.00","2,440.00","","2.13%"
"06/25/2019","2,389.00","2,389.00","2,389.00","2,389.00","","1.10%"
"06/24/2019","2,363.00","2,363.00","2,363.00","2,363.00","","3.73%"
"06/21/2019","2,278.00","2,278.00","2,278.00","2,278.00","","9.52%"
"06/20/2019","2,080.00","2,080.00","2,080.00","2,080.00","","1.41%"
"06/19/2019","2,051.00","2,051.00","2,051.00","2,051.00","","4.86%"
"06/18/2019","1,956.00","1,956.00","1,956.00","1,956.00","","7.12%"
"06/17/2019","1,826.00","1,826.00","1,826.00","1,826.00","","1.44%"
"06/14/2019","1,800.00","1,800.00","1,800.00","1,800.00","","4.77%"
"06/13/2019","1,718.00","1,718.00","1,718.00","1,718.00","","-1.60%"
"06/12/2019","1,746.00","1,746.00","1,746.00","1,746.00","","-2.89%"
"06/11/2019","1,798.00","1,798.00","1,798.00","1,798.00","","-2.71%"
"06/10/2019","1,848.00","1,848.00","1,848.00","1,848.00","","-0.75%"
"06/07/2019","1,862.00","1,862.00","1,862.00","1,862.00","","1.97%"
"06/06/2019","1,826.00","1,826.00","1,826.00","1,826.00","","1.11%"
"06/05/2019","1,806.00","1,806.00","1,806.00","1,806.00","","3.85%"
"06/04/2019","1,739.00","1,739.00","1,739.00","1,739.00","","5.39%"
"06/03/2019","1,650.00","1,650.00","1,650.00","1,650.00","","1.85%"
"05/31/2019","1,620.00","1,620.00","1,620.00","1,620.00","","-0.18%"
"05/30/2019","1,623.00","1,623.00","1,623.00","1,623.00","","-2.17%"
"05/29/2019","1,659.00","1,659.00","1,659.00","1,659.00","","4.67%"
"05/28/2019","1,585.00","1,585.00","1,585.00","1,585.00","","2.59%"
"05/24/2019","1,545.00","1,545.00","1,545.00","1,545.00","","-0.83%"
"05/23/2019","1,558.00","1,558.00","1,558.00","1,558.00","","1.37%"
"05/22/2019","1,537.00","1,537.00","1,537.00","1,537.00","","2.40%"
"05/21/2019","1,501.00","1,501.00","1,501.00","1,501.00","","2.11%"
"05/20/2019","1,470.00","1,470.00","1,470.00","1,470.00","","0.48%"
"05/17/2019","1,463.00","1,463.00","1,463.00","1,463.00","","2.45%"
"05/16/2019","1,428.00","1,428.00","1,428.00","1,428.00","","0.78%"
"05/15/2019","1,417.00","1,417.00","1,417.00","1,417.00","","-3.08%"
"05/14/2019","1,462.00","1,462.00","1,462.00","1,462.00","","4.06%"
"05/13/2019","1,405.00","1,405.00","1,405.00","1,405.00","","2.48%"
"05/10/2019","1,371.00","1,371.00","1,371.00","1,371.00","","7.95%"
"05/09/2019","1,270.00","1,270.00","1,270.00","1,270.00","","9.58%"
"05/08/2019","1,159.00","1,159.00","1,159.00","1,159.00","","3.57%"
"05/07/2019","1,119.00","1,119.00","1,119.00","1,119.00","","-13.26%"
"05/03/2019","1,290.00","1,290.00","1,290.00","1,290.00","","-9.15%"
"05/02/2019","1,420.00","1,420.00","1,420.00","1,420.00","","2.23%"
"05/01/2019","1,389.00","1,389.00","1,389.00","1,389.00","","8.86%"
"04/30/2019","1,276.00","1,276.00","1,276.00","1,276.00","","44.34%"
"04/29/2019","884.00","884.00","884.00","884.00","","12.90%"
"04/26/2019","783.00","783.00","783.00","783.00","","13.31%"
"04/25/2019","691.00","691.00","691.00","691.00","","6.64%"
"04/24/2019","648.00","648.00","648.00","648.00","","13.29%"
"04/23/2019","572.00","572.00","572.00","572.00","","16.73%"
"04/18/2019","490.00","490.00","490.00","490.00","","5.83%"
"04/17/2019","463.00","463.00","463.00","463.00","","0.87%"
"04/16/2019","459.00","459.00","459.00","459.00","","3.15%"
"04/15/2019","445.00","445.00","445.00","445.00","","6.46%"
"04/12/2019","418.00","418.00","418.00","418.00","","-1.18%"
"04/11/2019","423.00","423.00","423.00","423.00","","-1.17%"
"04/10/2019","428.00","428.00","428.00","428.00","","14.13%"
"04/09/2019","375.00","375.00","375.00","375.00","","20.19%"
"04/08/2019","312.00","312.00","312.00","312.00","","13.04%"
"04/05/2019","276.00","276.00","276.00","276.00","","31.43%"
"04/04/2019","210.00","210.00","210.00","210.00","","101.92%"
"04/03/2019","104.00","104.00","104.00","104.00","","13.04%"
"04/02/2019","92.00","92.00","92.00","92.00","","-24.59%"
"04/01/2019","122.00","122.00","122.00","122.00","","-18.67%"
"03/29/2019","150.00","150.00","150.00","150.00","","-10.18%"
"03/28/2019","167.00","167.00","167.00","167.00","","-6.18%"
"03/27/2019","178.00","178.00","178.00","178.00","","-6.32%"
"03/26/2019","190.00","190.00","190.00","190.00","","-17.39%"
"03/25/2019","230.00","230.00","230.00","230.00","","-8.37%"
"03/22/2019","251.00","251.00","251.00","251.00","","-12.85%"
"03/21/2019","288.00","288.00","288.00","288.00","","-27.82%"
"03/20/2019","399.00","399.00","399.00","399.00","","-5.23%"
"03/19/2019","421.00","421.00","421.00","421.00","","-11.55%"
"03/18/2019","476.00","476.00","476.00","476.00","","-8.46%"
"03/15/2019","520.00","520.00","520.00","520.00","","29.03%"
"03/14/2019","403.00","403.00","403.00","403.00","","23.24%"
"03/13/2019","327.00","327.00","327.00","327.00","","17.63%"
"03/12/2019","278.00","278.00","278.00","278.00","","11.20%"
"03/11/2019","250.00","250.00","250.00","250.00","","6.38%"
"03/08/2019","235.00","235.00","235.00","235.00","","-0.42%"
"03/07/2019","236.00","236.00","236.00","236.00","","-12.59%"
"03/06/2019","270.00","270.00","270.00","270.00","","-9.70%"
"03/05/2019","299.00","299.00","299.00","299.00","","-15.77%"
"03/04/2019","355.00","355.00","355.00","355.00","","-7.31%"
"03/01/2019","383.00","383.00","383.00","383.00","","-16.56%"
"02/28/2019","459.00","459.00","459.00","459.00","","-8.20%"
"02/27/2019","500.00","500.00","500.00","500.00","","-4.21%"
"02/26/2019","522.00","522.00","522.00","522.00","","0.38%"
"02/25/2019","520.00","520.00","520.00","520.00","","-4.59%"
"02/22/2019","545.00","545.00","545.00","545.00","","-4.39%"
"02/21/2019","570.00","570.00","570.00","570.00","","-1.38%"
"02/20/2019","578.00","578.00","578.00","578.00","","-11.08%"
"02/19/2019","650.00","650.00","650.00","650.00","","-8.84%"
"02/18/2019","713.00","713.00","713.00","713.00","","-1.93%"
"02/15/2019","727.00","727.00","727.00","727.00","","-0.27%"
"02/14/2019","729.00","729.00","729.00","729.00","","3.11%"
"02/13/2019","707.00","707.00","707.00","707.00","","-0.56%"
"02/12/2019","711.00","711.00","711.00","711.00","","-3.40%"
"02/11/2019","736.00","736.00","736.00","736.00","","-7.07%"
"02/08/2019","792.00","792.00","792.00","792.00","","-6.38%"
"02/07/2019","846.00","846.00","846.00","846.00","","-8.93%"
"02/06/2019","929.00","929.00","929.00","929.00","","-4.42%"
"02/05/2019","972.00","972.00","972.00","972.00","","-1.22%"
"02/04/2019","984.00","984.00","984.00","984.00","","-2.96%"
"02/01/2019","1,014.00","1,014.00","1,014.00","1,014.00","","-9.14%"
"01/31/2019","1,116.00","1,116.00","1,116.00","1,116.00","","-13.82%"
"01/30/2019","1,295.00","1,295.00","1,295.00","1,295.00","","-14.12%"
"01/29/2019","1,508.00","1,508.00","1,508.00","1,508.00","","-7.54%"
"01/28/2019","1,631.00","1,631.00","1,631.00","1,631.00","","-5.72%"
"01/25/2019","1,730.00","1,730.00","1,730.00","1,730.00","","0.23%"
"01/24/2019","1,726.00","1,726.00","1,726.00","1,726.00","","-2.76%"
"01/23/2019","1,775.00","1,775.00","1,775.00","1,775.00","","-6.18%"
"01/22/2019","1,892.00","1,892.00","1,892.00","1,892.00","","-6.52%"
"01/21/2019","2,024.00","2,024.00","2,024.00","2,024.00","","-0.64%"
"01/18/2019","2,037.00","2,037.00","2,037.00","2,037.00","","9.05%"
"01/17/2019","1,868.00","1,868.00","1,868.00","1,868.00","","6.86%"
"01/16/2019","1,748.00","1,748.00","1,748.00","1,748.00","","-4.53%"
"01/15/2019","1,831.00","1,831.00","1,831.00","1,831.00","","-6.20%"
"01/14/2019","1,952.00","1,952.00","1,952.00","1,952.00","","-0.71%"
"01/11/2019","1,966.00","1,966.00","1,966.00","1,966.00","","-1.06%"
"01/10/2019","1,987.00","1,987.00","1,987.00","1,987.00","","-4.38%"
"01/09/2019","2,078.00","2,078.00","2,078.00","2,078.00","","-1.84%"
"01/08/2019","2,117.00","2,117.00","2,117.00","2,117.00","","5.01%"
"01/07/2019","2,016.00","2,016.00","2,016.00","2,016.00","","0.65%"
"01/04/2019","2,003.00","2,003.00","2,003.00","2,003.00","","2.04%"
"01/03/2019","1,963.00","1,963.00","1,963.00","1,963.00","","-1.21%"
"01/02/2019","1,987.00","1,987.00","1,987.00","1,987.00","","4.30%"
"12/24/2018","1,905.00","1,905.00","1,905.00","1,905.00","","-0.42%"
"12/21/2018","1,913.00","1,913.00","1,913.00","1,913.00","","-7.63%"
"12/20/2018","2,071.00","2,071.00","2,071.00","2,071.00","","-8.52%"
"12/19/2018","2,264.00","2,264.00","2,264.00","2,264.00","","-5.39%"
"12/18/2018","2,393.00","2,393.00","2,393.00","2,393.00","","-1.64%"
"12/17/2018","2,433.00","2,433.00","2,433.00","2,433.00","","2.10%"
"12/14/2018","2,383.00","2,383.00","2,383.00","2,383.00","","9.31%"
"12/13/2018","2,180.00","2,180.00","2,180.00","2,180.00","","1.25%"
"12/12/2018","2,153.00","2,153.00","2,153.00","2,153.00","","-1.37%"
"12/11/2018","2,183.00","2,183.00","2,183.00","2,183.00","","-2.72%"
"12/10/2018","2,244.00","2,244.00","2,244.00","2,244.00","","2.14%"
"12/07/2018","2,197.00","2,197.00","2,197.00","2,197.00","","5.63%"
"12/06/2018","2,080.00","2,080.00","2,080.00","2,080.00","","8.05%"
